t_s,r
9.176999999999999602e+00,9.725111947817599578e-01
9.178000000000000824e+00,9.725148962212690762e-01
9.179000000000000270e+00,9.725185697135148022e-01
9.179999999999999716e+00,9.725222159991272486e-01
9.181000000000000938e+00,9.725258358447346207e-01
9.182000000000000384e+00,9.725294303963588627e-01
9.182999999999999829e+00,9.725330003492514974e-01
9.184000000000001052e+00,9.725365465728036396e-01
9.185000000000000497e+00,9.725400698143403799e-01
9.185999999999999943e+00,9.725435708819113456e-01
9.186999999999999389e+00,9.725470506413202987e-01
9.188000000000000611e+00,9.725505097617088701e-01
9.189000000000000057e+00,9.725539493934712842e-01
9.189999999999999503e+00,9.725573700744050143e-01
9.191000000000000725e+00,9.725607728304497268e-01
9.192000000000000171e+00,9.725641586057001131e-01
9.192999999999999616e+00,9.725675281213987944e-01
9.194000000000000838e+00,9.725708822342170601e-01
9.195000000000000284e+00,9.725742216424944075e-01
9.195999999999999730e+00,9.725775472182826009e-01
9.197000000000000952e+00,9.725808597672819245e-01
9.198000000000000398e+00,9.725841598711637559e-01
9.198999999999999844e+00,9.725874487714823990e-01
9.200000000000001066e+00,9.725907273834029088e-01
9.201000000000000512e+00,9.725939964371983493e-01
9.201999999999999957e+00,9.725972567409847391e-01
9.202999999999999403e+00,9.726005090078851945e-01
9.204000000000000625e+00,9.726037543304506539e-01
9.205000000000000071e+00,9.726069934498233760e-01
9.205999999999999517e+00,9.726102273118342190e-01
9.207000000000000739e+00,9.726134566916785351e-01
9.208000000000000185e+00,9.726166825554350970e-01
9.208999999999999631e+00,9.726199055932123194e-01
9.210000000000000853e+00,9.726231264991700431e-01
9.211000000000000298e+00,9.726263462976987295e-01
9.211999999999999744e+00,9.726295658958150625e-01
9.213000000000000966e+00,9.726327859714866131e-01
9.214000000000000412e+00,9.726360068139962012e-01
9.214999999999999858e+00,9.726392296448390651e-01
9.216000000000001080e+00,9.726424552879566754e-01
9.217000000000000526e+00,9.726456845072796176e-01
9.217999999999999972e+00,9.726489181216629865e-01
9.218999999999999417e+00,9.726521569431401115e-01
9.220000000000000639e+00,9.726554017153434817e-01
9.221000000000000085e+00,9.726586530424138344e-01
9.221999999999999531e+00,9.726619117168874284e-01
9.223000000000000753e+00,9.726651788153661826e-01
9.224000000000000199e+00,9.726684547372799194e-01
9.224999999999999645e+00,9.726717401446430822e-01
9.226000000000000867e+00,9.726750358203850588e-01
9.227000000000000313e+00,9.726783425083532775e-01
9.227999999999999758e+00,9.726816612365349890e-01
9.229000000000000981e+00,9.726849925022368337e-01
9.230000000000000426e+00,9.726883366384106999e-01
9.230999999999999872e+00,9.726916944430133993e-01
9.231999999999999318e+00,9.726950663160051080e-01
9.233000000000000540e+00,9.726984534347341560e-01
9.233999999999999986e+00,9.727018561014303399e-01
9.234999999999999432e+00,9.727052749484877969e-01
9.236000000000000654e+00,9.727087109266504550e-01
9.237000000000000099e+00,9.727121650039074474e-01
9.237999999999999545e+00,9.727156372489544900e-01
9.239000000000000767e+00,9.727191282982141640e-01
9.240000000000000213e+00,9.727226387048265588e-01
9.240999999999999659e+00,9.727261688665878037e-01
9.242000000000000881e+00,9.727297194519065604e-01
9.243000000000000327e+00,9.727332912273536358e-01
9.243999999999999773e+00,9.727368847298093479e-01
9.245000000000000995e+00,9.727405003105714654e-01
9.246000000000000441e+00,9.727441387070319134e-01
9.246999999999999886e+00,9.727478001465501567e-01
9.247999999999999332e+00,9.727514850501189914e-01
9.249000000000000554e+00,9.727551939137721870e-01
9.250000000000000000e+00,9.727589271807021154e-01
9.250999999999999446e+00,9.727626853978998955e-01
9.252000000000000668e+00,9.727664688652510883e-01
9.253000000000000114e+00,9.727702783952896226e-01
9.253999999999999559e+00,9.727741142179008316e-01
9.255000000000000782e+00,9.727779767878196315e-01
9.256000000000000227e+00,9.727818665675252996e-01
9.256999999999999673e+00,9.727857837653101081e-01
9.258000000000000895e+00,9.727897288026992051e-01
9.259000000000000341e+00,9.727937019544327102e-01
9.259999999999999787e+00,9.727977035089729885e-01
9.261000000000001009e+00,9.728017335335885640e-01
9.262000000000000455e+00,9.728057928306217406e-01
9.262999999999999901e+00,9.728098814884976742e-01
9.263999999999999346e+00,9.728139995232246706e-01
9.265000000000000568e+00,9.728181477403847754e-01
9.266000000000000014e+00,9.728223259776616061e-01
9.266999999999999460e+00,9.728265345319686563e-01
9.268000000000000682e+00,9.728307738222823353e-01
9.269000000000000128e+00,9.728350438253045018e-01
9.269999999999999574e+00,9.728393445603660261e-01
9.271000000000000796e+00,9.728436766463769425e-01
9.272000000000000242e+00,9.728480397631753540e-01
9.272999999999999687e+00,9.728524342286449800e-01
9.274000000000000909e+00,9.728568599649702886e-01
9.275000000000000355e+00,9.728613172259535924e-01
9.275999999999999801e+00,9.728658062063177958e-01
9.277000000000001023e+00,9.728703271468125413e-01
9.278000000000000469e+00,9.728748799284524518e-01
9.278999999999999915e+00,9.728794645250289364e-01
9.279999999999999361e+00,9.728840809730107120e-01
9.281000000000000583e+00,9.728887292414584165e-01
9.282000000000000028e+00,9.728934094122408949e-01
9.282999999999999474e+00,9.728981215287192397e-01
9.284000000000000696e+00,9.729028653461876397e-01
9.285000000000000142e+00,9.729076405876225797e-01
9.285999999999999588e+00,9.729124474395940414e-01
9.287000000000000810e+00,9.729172858071896135e-01
9.288000000000000256e+00,9.729221556507591240e-01
9.288999999999999702e+00,9.729270569724032258e-01
9.290000000000000924e+00,9.729319893750101311e-01
9.291000000000000369e+00,9.729369527512853333e-01
9.291999999999999815e+00,9.729419470635055633e-01
9.293000000000001037e+00,9.729469719184946630e-01
9.294000000000000483e+00,9.729520273236412775e-01
9.294999999999999929e+00,9.729571132119761989e-01
9.295999999999999375e+00,9.729622293441404501e-01
9.297000000000000597e+00,9.729673755064814911e-01
9.298000000000000043e+00,9.729725513895917111e-01
9.298999999999999488e+00,9.729777566694055579e-01
9.300000000000000711e+00,9.729829913247803885e-01
9.301000000000000156e+00,9.729882553060875683e-01
9.301999999999999602e+00,9.729935479909982421e-01
9.303000000000000824e+00,9.729988689905365584e-01
9.304000000000000270e+00,9.730042181800842016e-01
9.304999999999999716e+00,9.730095949185642024e-01
9.306000000000000938e+00,9.730149988675523831e-01
9.307000000000000384e+00,9.730204296422335641e-01
9.307999999999999829e+00,9.730258870718516695e-01
9.309000000000001052e+00,9.730313706758804138e-01
9.310000000000000497e+00,9.730368801273032719e-01
9.310999999999999943e+00,9.730424145257849933e-01
9.311999999999999389e+00,9.730479736691320936e-01
9.313000000000000611e+00,9.730535571354249624e-01
9.314000000000000057e+00,9.730591644950569163e-01
9.314999999999999503e+00,9.730647956281439637e-01
9.316000000000000725e+00,9.730704500028938275e-01
9.317000000000000171e+00,9.730761270042916911e-01
9.317999999999999616e+00,9.730818262089068194e-01
9.319000000000000838e+00,9.730875472457602982e-01
9.320000000000000284e+00,9.730932896484368877e-01
9.320999999999999730e+00,9.730990527108505095e-01
9.322000000000000952e+00,9.731048357732672294e-01
9.323000000000000398e+00,9.731106384113759056e-01
9.323999999999999844e+00,9.731164602501364280e-01
9.325000000000001066e+00,9.731223004803578602e-01
9.326000000000000512e+00,9.731281585753249752e-01
9.326999999999999957e+00,9.731340339007639173e-01
9.327999999999999403e+00,9.731399257212126619e-01
9.329000000000000625e+00,9.731458337661772484e-01
9.330000000000000071e+00,9.731517573675845245e-01
9.330999999999999517e+00,9.731576958446083170e-01
9.332000000000000739e+00,9.731636486231241001e-01
9.333000000000000185e+00,9.731696149877918645e-01
9.333999999999999631e+00,9.731755942434958673e-01
9.335000000000000853e+00,9.731815860846817490e-01
9.336000000000000298e+00,9.731875896270073545e-01
9.336999999999999744e+00,9.731936046151292707e-01
9.338000000000000966e+00,9.731996303060053144e-01
9.339000000000000412e+00,9.732056660177511587e-01
9.339999999999999858e+00,9.732117110817679606e-01
9.341000000000001080e+00,9.732177645478354844e-01
9.342000000000000526e+00,9.732238255553725681e-01
9.342999999999999972e+00,9.732298933834474530e-01
9.343999999999999417e+00,9.732359673654240595e-01
9.345000000000000639e+00,9.732420470739004958e-01
9.346000000000000085e+00,9.732481319732138036e-01
9.346999999999999531e+00,9.732542208877368317e-01
9.348000000000000753e+00,9.732603134013197987e-01
9.349000000000000199e+00,9.732664087092199878e-01
9.349999999999999645e+00,9.732725061849978321e-01
9.351000000000000867e+00,9.732786050319269799e-01
9.352000000000000313e+00,9.732847046786035072e-01
9.352999999999999758e+00,9.732908044483647991e-01
9.354000000000000981e+00,9.732969034331618863e-01
9.355000000000000426e+00,9.733030008129992527e-01
9.355999999999999872e+00,9.733090959177905788e-01
9.356999999999999318e+00,9.733151881245951653e-01
9.358000000000000540e+00,9.733212765068779415e-01
9.358999999999999986e+00,9.733273604484169450e-01
9.359999999999999432e+00,9.733334394121895272e-01
9.361000000000000654e+00,9.733395127466436536e-01
9.362000000000000099e+00,9.733455795084756668e-01
9.362999999999999545e+00,9.733516389159243554e-01
9.364000000000000767e+00,9.733576900172448143e-01
9.365000000000000213e+00,9.733637321107025953e-01
9.365999999999999659e+00,9.733697647455763491e-01
9.367000000000000881e+00,9.733757870613881646e-01
9.368000000000000327e+00,9.733817982655251777e-01
9.368999999999999773e+00,9.733877981132548207e-01
9.370000000000000995e+00,9.733937857195059662e-01
9.371000000000000441e+00,9.733997601153546730e-01
9.371999999999999886e+00,9.734057203629007393e-01
9.372999999999999332e+00,9.734116660336141758e-01
9.374000000000000554e+00,9.734175964781981438e-01
9.375000000000000000e+00,9.734235108989354179e-01
9.375999999999999446e+00,9.734294086139233526e-01
9.377000000000000668e+00,9.734352889531953101e-01
9.378000000000000114e+00,9.734411512630076757e-01
9.378999999999999559e+00,9.734469944630754767e-01
9.380000000000000782e+00,9.734528183906662191e-01
9.381000000000000227e+00,9.734586223275303318e-01
9.381999999999999673e+00,9.734644053808146902e-01
9.383000000000000895e+00,9.734701668005028008e-01
9.384000000000000341e+00,9.734759062372213556e-01
9.384999999999999787e+00,9.734816231128623487e-01
9.386000000000001009e+00,9.734873166424414803e-01
9.387000000000000455e+00,9.734929860974633753e-01
9.387999999999999901e+00,9.734986308296649238e-01
9.388999999999999346e+00,9.735042502108444129e-01
9.390000000000000568e+00,9.735098436721889570e-01
9.391000000000000014e+00,9.735154109510456566e-01
9.391999999999999460e+00,9.735209511050426645e-01
9.393000000000000682e+00,9.735264635394142996e-01
9.394000000000000128e+00,9.735319475692112423e-01
9.394999999999999574e+00,9.735374026149593574e-01
9.396000000000000796e+00,9.735428282415093948e-01
9.397000000000000242e+00,9.735482235466642598e-01
9.397999999999999687e+00,9.735535883000303592e-01
9.399000000000000909e+00,9.735589216682734026e-01
9.400000000000000355e+00,9.735642232831877019e-01
9.400999999999999801e+00,9.735694926724108855e-01
9.402000000000001023e+00,9.735747293585611528e-01
9.403000000000000469e+00,9.735799331162228176e-01
9.403999999999999915e+00,9.735851032776515757e-01
9.404999999999999361e+00,9.735902391922571786e-01
9.406000000000000583e+00,9.735953406205843930e-01
9.407000000000000028e+00,9.736004068508387066e-01
9.407999999999999474e+00,9.736054374263364286e-01
9.409000000000000696e+00,9.736104319222435022e-01
9.410000000000000142e+00,9.736153900106305770e-01
9.410999999999999588e+00,9.736203115716954848e-01
9.412000000000000810e+00,9.736251956860437762e-01
9.413000000000000256e+00,9.736300422780358454e-01
9.413999999999999702e+00,9.736348511319452559e-01
9.415000000000000924e+00,9.736396215993873282e-01
9.416000000000000369e+00,9.736443533283823948e-01
9.416999999999999815e+00,9.736490461402371732e-01
9.418000000000001037e+00,9.736536997184771502e-01
9.419000000000000483e+00,9.736583136915719638e-01
9.419999999999999929e+00,9.736628874470361072e-01
9.420999999999999375e+00,9.736674210948876862e-01
9.422000000000000597e+00,9.736719143815169009e-01
9.423000000000000043e+00,9.736763668682821837e-01
9.423999999999999488e+00,9.736807784561444246e-01
9.425000000000000711e+00,9.736851487057042176e-01
9.426000000000000156e+00,9.736894772485219507e-01
9.426999999999999602e+00,9.736937639456544336e-01
9.428000000000000824e+00,9.736980086315768501e-01
9.429000000000000270e+00,9.737022112734471380e-01
9.429999999999999716e+00,9.737063717825256148e-01
9.431000000000000938e+00,9.737104898918120810e-01
9.432000000000000384e+00,9.737145655771818342e-01
9.432999999999999829e+00,9.737185987055959613e-01
9.434000000000001052e+00,9.737225886847225009e-01
9.435000000000000497e+00,9.737265354632101966e-01
9.435999999999999943e+00,9.737304393604092612e-01
9.436999999999999389e+00,9.737343000876113042e-01
9.438000000000000611e+00,9.737381177701401880e-01
9.439000000000000057e+00,9.737418921855873766e-01
9.439999999999999503e+00,9.737456235658612513e-01
9.441000000000000725e+00,9.737493119588568335e-01
9.442000000000000171e+00,9.737529570934598810e-01
9.442999999999999616e+00,9.737565590452146314e-01
9.444000000000000838e+00,9.737601177108033967e-01
9.445000000000000284e+00,9.737636330411409968e-01
9.445999999999999730e+00,9.737671052358813917e-01
9.447000000000000952e+00,9.737705343419825743e-01
9.448000000000000398e+00,9.737739206131318381e-01
9.448999999999999844e+00,9.737772640180685224e-01
9.450000000000001066e+00,9.737805644421492213e-01
9.451000000000000512e+00,9.737838224082971950e-01
9.451999999999999957e+00,9.737870379929092213e-01
9.452999999999999403e+00,9.737902110909741893e-01
9.454000000000000625e+00,9.737933420838806864e-01
9.455000000000000071e+00,9.737964311951512464e-01
9.455999999999999517e+00,9.737994786382980772e-01
9.457000000000000739e+00,9.738024845649047023e-01
9.458000000000000185e+00,9.738054491533512103e-01
